央视,#genre#
东方卫视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=20251006200035c4024d4e5ac2491aa6b1afe326562e32&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20251006200035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=106.13.250.90&SecurityKey=20251006200035&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=dda4147703784abf6cf1bbdc81c3d843&ddCalcu=3d4de8a0d41310c41787c0d3b7b814facb6f
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=202510062000359f6f9458c3cc4f41baec847c4cee62e8&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20251006200035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=106.13.250.90&SecurityKey=20251006200035&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bb0e5d247ba1443f2dd7d722547ea080&ddCalcu=0b8be000ae3e507d4254272b7ad174d4d32f
河南卫视,http://gslbmgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?msisdn=202510062000354e3bad3232c94f82b5b74f48a9acc4a7&mdspid=&spid=600633&netType=0&sid=5910021585&pid=2028597139&timestamp=20251006200035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=790187291&ParentNodeID=-99&assertID=5910021585&client_ip=106.13.250.90&SecurityKey=20251006200035&promotionId=&mvid=5900005706&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=376899f9169ef7a423aedf017896901c&ddCalcu=c317e060980690998f791106f9deefa73a24
大湾区卫视,http://gslbmgsplive.miguvideo.com/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?msisdn=202510062000353ec61ccf3c7c48618d6a6a9d3c3d612e&mdspid=&spid=699054&netType=0&sid=2200322852&pid=2028597139&timestamp=20251006200035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608917627&ParentNodeID=-99&assertID=2200322852&client_ip=106.13.250.90&SecurityKey=20251006200035&promotionId=&mvid=2200322852&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d5c41bd30b00e82239e3fb2c7fb90c60&ddCalcu=0d65ecc0048910bbfd73c02bb0f03ee89232
湖北卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?msisdn=20251006200035c3bef97957ee402697fc020273bb10bb&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20251006200035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=106.13.250.90&SecurityKey=20251006200035&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bf17b43d63bfce9b9614b3927bb400ff&ddCalcu=fbffe0100774b0b4b37d26933bbf4c1e699b
吉林卫视,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=20251006200035c530e212a3b840719b99dfebf9c0fb9e&mdspid=&spid=600633&netType=0&sid=5910022164&pid=2028597139&timestamp=20251006200035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472500&ParentNodeID=-99&assertID=5910022164&client_ip=106.13.250.90&SecurityKey=20251006200035&promotionId=&mvid=5900004357&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6652567be34e80727998cfde8ca2ea41&ddCalcu=1646ea50e27250a6c78beed3f4ce88909772
青海卫视,http://gslbmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/index.m3u8?msisdn=20251006200035238d6fbfd9714af0a5759ed008769673&mdspid=&spid=600633&netType=0&sid=5910022166&pid=2028597139&timestamp=20251006200035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472506&ParentNodeID=-99&assertID=5910022166&client_ip=106.13.250.90&SecurityKey=20251006200035&promotionId=&mvid=5900004353&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ed3e16088a61769284fc0b51c1530e16&ddCalcu=6e1dee300e73105610c8185ab601c7f64982
海南卫视,http://gslbmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/index.m3u8?msisdn=202510062000353adea8081ba14acf9d5a0133ed39ff66&mdspid=&spid=600633&netType=0&sid=5910022165&pid=2028597139&timestamp=20251006200035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472502&ParentNodeID=-99&assertID=5910022165&client_ip=106.13.250.90&SecurityKey=20251006200035&promotionId=&mvid=5900004359&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c34d07889aad55ad37bb6c8077d0ad86&ddCalcu=6c83ed40ad7000d77878098aca6db5b57a3d
中国农林卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/zgnlws/51/20250804/index.m3u8?msisdn=20251006200035443e1fe74fe7419fbe80cfa773791d4d&mdspid=&spid=600572&netType=0&sid=5910022186&pid=2028597139&timestamp=20251006200035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956904896&ParentNodeID=-99&assertID=5910022186&client_ip=106.13.250.90&SecurityKey=20251006200035&promotionId=&mvid=5900006709&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f9359ff9e755c49d07bc456141ee4dec&ddCalcu=cfe9ed30456e90ef1f491e675545ccb4790d
兵团卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/btws/51/20250804/index.m3u8?msisdn=20251006200035f39d2ba46a2047a8823b4302f20cffa0&mdspid=&spid=600697&netType=0&sid=5910022192&pid=2028597139&timestamp=20251006200035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956923145&ParentNodeID=-99&assertID=5910022192&client_ip=106.13.250.90&SecurityKey=20251006200035&promotionId=&mvid=5900006716&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0a52151e472fdff9a030e67752301d87&ddCalcu=708aed5012601035215e747762ef0d3f0fa9
辽宁卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?msisdn=20251006200036574acc3e47c447ff8a282d07a9740ae2&mdspid=&spid=600572&netType=0&sid=5910022198&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=630291707&ParentNodeID=-99&assertID=5910022198&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5101043014&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4146c53625e21f4d24c9696f3d7bd8ef&ddCalcu=f4e1e840d60bc075d336f2659e6291cf442d

地方,#genre#
上海新闻综合,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/xinwenzonghehd/1200/index.m3u8?msisdn=20251006200036f971b909f40a46489bc2cb6c6aa10679&mdspid=&spid=699212&netType=0&sid=5500002275&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632657&ParentNodeID=-99&assertID=5500002275&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5100001716&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8bca1e65203aee20272461f44621b663&ddCalcu=386be6c0ba11102e664542f0136a4e2e7220
上视东方影视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/1200/index.m3u8?msisdn=20251006200036149ef15e46a148a2ab55521af65617fd&mdspid=&spid=699212&netType=0&sid=5500002274&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=617290047&ParentNodeID=-99&assertID=5500002274&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5100001715&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b23d0419a13dea7e0685a1ca8e860142&ddCalcu=2b42e1300d760084e189aac113ad5e8a670e
上海第一财经,http://gslbmgsplive.miguvideo.com/wd_r1/2018/bestv/dycj/1000/index.m3u8?msisdn=2025100620003631bccf428ea2495d9c8b5fc7d44db6be&mdspid=&spid=699212&netType=0&sid=2201008312&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608780988&ParentNodeID=-99&assertID=2201008312&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=2201008312&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7366880e3ebad8a96ed40cb51065f7d2&ddCalcu=27d3e760f6858068001e53becb0a4dd8ea69
南京新闻综合频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingxwzh/50/20230719/index.m3u8?msisdn=20251006200036d668c3a1b4c04035a34cd1276d3c0b2c&mdspid=&spid=699067&netType=0&sid=5910021863&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838109047&ParentNodeID=-99&assertID=5910021863&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5900006203&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=fea04db458e74970d23fd3746053fe95&ddCalcu=5f9eeea0f083405d0b6445783ed7f43927d0
南京教科频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingkj/50/20230719/index.m3u8?msisdn=20251006200036c090e9a2b0f14c0ea1c063eae3be1f72&mdspid=&spid=699067&netType=0&sid=5910021865&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838153729&ParentNodeID=-99&assertID=5910021865&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5900006205&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c222e512bb555bd8278e502ca7ca8b27&ddCalcu=7c22eb20828ae0c571a2cb2b0555e58b7d28
南京十八频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingsb/50/20230719/index.m3u8?msisdn=2025100620003611b93f10956e46739c2d99de2faa3305&mdspid=&spid=699067&netType=0&sid=5910021864&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838151753&ParentNodeID=-99&assertID=5910021864&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5900006207&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bf9bcc3ea0a3e0598f38b3f2b92133fe&ddCalcu=ebffe3903b81c02c93be2af03ab38e30f589
江苏城市频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=2025100620003631cfea84e77c4a84b39c048f8ffe1aaa&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=574d45a9cbcb360c5edcc1f1ea6f82a8&ddCalcu=85a7e2408d6f4065aae91cfb1ccbc3d6e05c
江苏国际,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsguoji/600/index.m3u8?msisdn=202510062000369f3fd85bc6aa47bab3f6d29bd652d65d&mdspid=&spid=699067&netType=0&sid=5500260577&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064674&ParentNodeID=-99&assertID=5500260577&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5100186482&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=12f54bc9c8e04e6dc26bfa9be1d0edcc&ddCalcu=c1c2edf0e56040db1ce9bc98aef0b46e26cd
江苏教育,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsjiaoyu/600/index.m3u8?msisdn=20251006200036c22456d7b8d74fd3a2a0769e67feb2d2&mdspid=&spid=699067&netType=0&sid=5500287493&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=628008321&ParentNodeID=-99&assertID=5500287493&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5101012819&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6512865cadeadb402c6908439622ca02&ddCalcu=2605ea10c2828026659c3a4d8e0a9d6bc420
江苏影视频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=202510062000361e0e49c20cc94d11ba0249aa4b2ba553&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6a73eff09e01b48ff7b96edf6628201c&ddCalcu=c61ae0702368e02f6f60f9dee0619bb478ff
江苏综艺频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jszongyi/600/index.m3u8?msisdn=20251006200036db6fd8f15163417391be3db0b4e07a20&mdspid=&spid=699067&netType=0&sid=5500260513&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626065193&ParentNodeID=-99&assertID=5500260513&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5100186420&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3e0c0a7953d65ba7d92b34cf3ff08cbb&ddCalcu=b3beec008c6000faf739f5c34d36b52b9ad7
公共新闻频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsgonggong/600/index.m3u8?msisdn=20251006200036b7e76336bcbf4eb7acef1e1e512edb6b&mdspid=&spid=699067&netType=0&sid=5500260520&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064693&ParentNodeID=-99&assertID=5500260520&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5100186429&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a2dc5d6d111b6d3135a1ec985b1e058d&ddCalcu=da82e5d00c6e501db65d8191c1eb16ad5331
盐城新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/ycxwzh/51/20250604/index.m3u8?msisdn=202510062000366117d10836724118a6954ee1cf824b5e&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=349f69ae5973346caff27382d44a3cb2&ddCalcu=23b4ec903f9a60494ade2589377323f4f6ac
淮安新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/haxinwenzonghe/600/index.m3u8?msisdn=202510062000360fbe68cba5604f16a371d38a2669a42c&mdspid=&spid=699067&netType=0&sid=5500469363&pid=2028597139&timestamp=20251006200036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731826&ParentNodeID=-99&assertID=5500469363&client_ip=106.13.250.90&SecurityKey=20251006200036&promotionId=&mvid=5102012618&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c6838b18ee4367e2a85ee2dae08b4e39&ddCalcu=9c36ee80439b808b01e8aede24e3e6578ea2
泰州新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/tzxinwenzonghe/600/index.m3u8?msisdn=20251006200037e00bf6ef1c1a4c91bfe157de1c455926&mdspid=&spid=699067&netType=0&sid=5500469354&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731818&ParentNodeID=-99&assertID=5500469354&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5102012615&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=24771478f30a4efb50499743847b3362&ddCalcu=2264e370379b107447883f43709a944e0f5b
连云港新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/lygxinwenzonghe/600/index.m3u8?msisdn=202510062000371306fc43216e4fd7af876a451b4e40c4&mdspid=&spid=699067&netType=0&sid=5500469369&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731715&ParentNodeID=-99&assertID=5500469369&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5102012621&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3901d18260c82be144fe020632d73808&ddCalcu=8309e8003197d0d1283266002c08e2fb4e41
宿迁新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/sqxinwenzonghe/600/index.m3u8?msisdn=2025100620003725819c59b53e4fc1908920c5ce3ef9eb&mdspid=&spid=699067&netType=0&sid=5500469357&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731832&ParentNodeID=-99&assertID=5500469357&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5102012616&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2f40ced73d27f4afb58dbd4d7b609a2e&ddCalcu=e22fea409090c06ebd77d34dd2b7df845abf
徐州新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/xzxinwenzonghe/600/index.m3u8?msisdn=20251006200037d2de118504a543259651fcd4d8c891be&mdspid=&spid=699067&netType=0&sid=5500469368&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731747&ParentNodeID=-99&assertID=5500469368&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5102012620&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=fb8adad11efd16848fc156e659883380&ddCalcu=0f8be3803a98d08a9d5161ee6f5d11c6f884
优漫卡通频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/ymkt/600/index.m3u8?msisdn=2025100620003771567b38c65b41ee9552dce5ac38224c&mdspid=&spid=699067&netType=0&sid=5500260553&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064703&ParentNodeID=-99&assertID=5500260553&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5100186455&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ae37d00abd1e8480c4e822d8f3c2e104&ddCalcu=4a0ee130e762d0c030fa8bdd212e88e448c0
江阴新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/jyxwzh/51/20250604/index.m3u8?msisdn=20251006200037da38f7b0c63b45228c78f1f60acfcf68&mdspid=&spid=699067&netType=0&sid=5910022177&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227979&ParentNodeID=-99&assertID=5910022177&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5900006705&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=673e634f266cb19ab3bfbd3acb6bc441&ddCalcu=1647e430ce5b6063b4cfa236d6bcfbb139ba
南通新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/ntxwzh/51/20250604/index.m3u8?msisdn=20251006200037dc4ba3f38f13459f9892b2b39eff0978&mdspid=&spid=699067&netType=0&sid=5910022178&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227985&ParentNodeID=-99&assertID=5910022178&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5900006706&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=cc91e8d982527278712e773dc6a14a3a&ddCalcu=ac3cea904151e0a86dc9d8327572e7221778
宜兴新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/yxxwzh/51/20250604/index.m3u8?msisdn=2025100620003750fc73a9470c44059c996b8f568a4899&mdspid=&spid=699067&netType=0&sid=5910022179&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227996&ParentNodeID=-99&assertID=5910022179&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5900006707&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=9070ef6d01c168df164a455c13b5823d&ddCalcu=d930e2708055e0bf361dc0515c41a6486d1f
溧水新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/wxxwzh/51/20250604/index.m3u8?msisdn=202510062000375deefa13f8ee457b8b0c9022f1b6712b&mdspid=&spid=699067&netType=0&sid=5500469349&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639737327&ParentNodeID=-99&assertID=5500469349&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5102012612&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f0a11fb85313f9bc1d988092e80d4f5a&ddCalcu=af50efa0419d100f8be8259301838f99db1c
陕西银龄频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxylpd/51/20250804/index.m3u8?msisdn=20251006200037b99e813040b6440594732a351ad5a03e&mdspid=&spid=600572&netType=0&sid=5910022191&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909362&ParentNodeID=-99&assertID=5910022191&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5900006714&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f400875f7204b462fe82f4b9986b86b2&ddCalcu=2fb4e600806b8067859f97b240f42b84e6f2
陕西都市青春频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxdsqc/51/20250804/index.m3u8?msisdn=20251006200037ab5dccf19d184d5e83af058a42c8e81d&mdspid=&spid=600572&netType=0&sid=5910022190&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909358&ParentNodeID=-99&assertID=5910022190&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5900006713&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=06619edd48ab7a4913ae148a203393f4&ddCalcu=40f6e3609163903e0d2da4884a1be7aa3419
陕西秦腔频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxqqpd/51/20250804/index.m3u8?msisdn=202510062000374e77e1880d6f4a9cbfd2eb722afc4f7a&mdspid=&spid=600572&netType=0&sid=5910022188&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909303&ParentNodeID=-99&assertID=5910022188&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5900006711&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c9500d17bda6c160ea2fed3e0bea6341&ddCalcu=1c49e350606a00edb107eb3ddae6fc21a6e0
陕西新闻资讯频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxxwzx/51/20250804/index.m3u8?msisdn=20251006200037c2b10595c26142ce8df90045600e9291&mdspid=&spid=600572&netType=0&sid=5910022187&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909289&ParentNodeID=-99&assertID=5910022187&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5900006710&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=24ddc9aab7a727e34ffabdd3d9abd32c&ddCalcu=c224e3d0dd6bc0a99ada3bd7dab7a2f7fe43
财富天下,http://gslbmgsplive.miguvideo.com/migu/kailu/cftx/51/20250804/index.m3u8?msisdn=20251006200037a3a41b7f6381400e9846c94074c2cdcf&mdspid=&spid=600697&netType=0&sid=5910022193&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956923159&ParentNodeID=-99&assertID=5910022193&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5900006715&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8e711af3795fb9777446bf61cdbca066&ddCalcu=686ee070a16c10badfc31769f5bf6b494777

影视,#genre#
